"Date","Sales","Type"
2012-04-06,860293.46,"Actual"
2012-04-13,788633.42,"Actual"
2012-04-20,794660.24,"Actual"
2012-04-27,721212.45,"Actual"
2012-05-04,772036.6,"Actual"
2012-05-11,802383.63,"Actual"
2012-05-18,819196.68,"Actual"
2012-05-25,822167.17,"Actual"
2012-06-01,932195.52,"Actual"
2012-06-08,873415.01,"Actual"
2012-06-15,848289.41,"Actual"
2012-06-22,911696,"Actual"
2012-06-29,892133.41,"Actual"
2012-07-06,985479.64,"Actual"
2012-07-13,825763.48,"Actual"
2012-07-20,841224.74,"Actual"
2012-07-27,808030.15,"Actual"
2012-08-03,866216.36,"Actual"
2012-08-10,888368.8,"Actual"
2012-08-17,887979.47,"Actual"
2012-08-24,895274.72,"Actual"
2012-08-31,931278.97,"Actual"
2012-09-07,984833.35,"Actual"
2012-09-14,821568.64,"Actual"
2012-09-21,772302.94,"Actual"
2012-09-28,814099.86,"Actual"
2012-10-05,866064.4,"Actual"
2012-10-12,873643.14,"Actual"
2012-10-19,829284.67,"Actual"
2012-10-26,865137.6,"Actual"
2010-02-05,467546.74,"Actual"
2010-02-12,469563.7,"Actual"
2010-02-19,470281.03,"Actual"
2010-02-26,447519.44,"Actual"
2010-03-05,480203.43,"Actual"
2010-03-12,441434.2,"Actual"
2010-03-19,428851.99,"Actual"
2010-03-26,404438.51,"Actual"
2010-04-02,435972.82,"Actual"
2010-04-09,453016.91,"Actual"
2010-04-16,483699.56,"Actual"
2010-04-23,434116.8,"Actual"
2010-04-30,457899.64,"Actual"
2010-05-07,489372.02,"Actual"
2010-05-14,476733.74,"Actual"
2010-05-21,474917.98,"Actual"
2010-05-28,447050.42,"Actual"
2010-06-04,471088.88,"Actual"
2010-06-11,467711.18,"Actual"
2010-06-18,485694.72,"Actual"
2010-06-25,434879.87,"Actual"
2010-07-02,434252.15,"Actual"
2010-07-09,471713.59,"Actual"
2010-07-16,466962.04,"Actual"
2010-07-23,452021.2,"Actual"
2010-07-30,432451.91,"Actual"
2010-08-06,467442.94,"Actual"
2010-08-13,470436.8,"Actual"
2010-08-20,437949.9,"Actual"
2010-08-27,412050.73,"Actual"
2010-09-03,431294.45,"Actual"
2010-09-10,434471.38,"Actual"
2010-09-17,454694.21,"Actual"
2010-09-24,419348.59,"Actual"
2010-10-01,422169.47,"Actual"
2010-10-08,444351.61,"Actual"
2010-10-15,453308.15,"Actual"
2010-10-22,424956.3,"Actual"
2010-10-29,392654.26,"Actual"
2010-11-05,405860.37,"Actual"
2010-11-12,425804.8,"Actual"
2010-11-19,411615.71,"Actual"
2010-11-26,408891.49,"Actual"
2010-12-03,360266.09,"Actual"
2010-12-10,404545.03,"Actual"
2010-12-17,410214.7,"Actual"
2010-12-24,422093.59,"Actual"
2010-12-31,359310.65,"Actual"
2011-01-07,384659.85,"Actual"
2011-01-14,410497.73,"Actual"
2011-01-21,399191.05,"Actual"
2011-01-28,372174.12,"Actual"
2011-02-04,417521.7,"Actual"
2011-02-11,401501.2,"Actual"
2011-02-18,427175.03,"Actual"
2011-02-25,380279.44,"Actual"
2011-03-04,402579.84,"Actual"
2011-03-11,407506.78,"Actual"
2011-03-18,431412.22,"Actual"
2011-03-25,390732.02,"Actual"
2011-04-01,385672.11,"Actual"
2011-04-08,428727.61,"Actual"
2011-04-15,414986.54,"Actual"
2011-04-22,374574.72,"Actual"
2011-04-29,340708.78,"Actual"
2011-05-06,393401.4,"Actual"
2011-05-13,395316.65,"Actual"
2011-05-20,376183.44,"Actual"
2011-05-27,348655.2,"Actual"
2011-06-03,373703.95,"Actual"
2011-06-10,374182.04,"Actual"
2011-06-17,394645.25,"Actual"
2011-06-24,360009.94,"Actual"
2011-07-01,354270.77,"Actual"
2011-07-08,377464.62,"Actual"
2011-07-15,385631.48,"Actual"
2011-07-22,361311.41,"Actual"
2011-07-29,354361.08,"Actual"
2011-08-05,381017.75,"Actual"
2011-08-12,380188.69,"Actual"
2011-08-19,373267.58,"Actual"
2011-08-26,344964.2,"Actual"
2011-09-02,350276.29,"Actual"
2011-09-09,352960.64,"Actual"
2011-09-16,343108.12,"Actual"
2011-09-23,322405.13,"Actual"
2011-09-30,314910.37,"Actual"
2011-10-07,346137.87,"Actual"
2011-10-14,342076.99,"Actual"
2011-10-21,328633.34,"Actual"
2011-10-28,306193.81,"Actual"
2011-11-04,313387.11,"Actual"
2011-11-11,328498.92,"Actual"
2011-11-18,332901.94,"Actual"
2011-11-25,332811.55,"Actual"
2011-12-02,293350.51,"Actual"
2011-12-09,312298.37,"Actual"
2011-12-16,341503.92,"Actual"
2011-12-23,325262.46,"Actual"
2011-12-30,287425.22,"Actual"
2012-01-06,329467.82,"Actual"
2012-01-13,325976.34,"Actual"
2012-01-20,330927.21,"Actual"
2012-01-27,301444.94,"Actual"
2012-02-03,310982.87,"Actual"
2012-02-10,335741.9,"Actual"
2012-02-17,326316.73,"Actual"
2012-02-24,313270.45,"Actual"
2012-03-02,315396.72,"Actual"
2012-03-09,318674.93,"Actual"
2012-03-16,335345.82,"Actual"
2012-03-23,317872.51,"Actual"
2012-03-30,304144.9,"Actual"
2012-04-06,331026.11,"Actual"
2012-04-13,339407.94,"Actual"
2012-04-20,323915.32,"Actual"
2012-04-27,308389.82,"Actual"
2012-05-04,312467.52,"Actual"
2012-05-11,330518.34,"Actual"
2012-05-18,324801.13,"Actual"
2012-05-25,306098.17,"Actual"
2012-06-01,306005.53,"Actual"
2012-06-08,338273.38,"Actual"
2012-06-15,333146.88,"Actual"
2012-06-22,306411.01,"Actual"
2012-06-29,291530.43,"Actual"
2012-07-06,306578.89,"Actual"
2012-07-13,298337.41,"Actual"
2012-07-20,303289.55,"Actual"
2012-07-27,279643.43,"Actual"
2012-08-03,304989.97,"Actual"
2012-08-10,298947.51,"Actual"
2012-08-17,314607.22,"Actual"
2012-08-24,282545.55,"Actual"
2012-08-31,282647.48,"Actual"
2012-09-07,293728.57,"Actual"
2012-09-14,301893.63,"Actual"
2012-09-21,293804.45,"Actual"
2012-09-28,270677.98,"Actual"
2012-10-05,277137.86,"Actual"
2012-10-12,300236.85,"Actual"
2012-10-19,287360.05,"Actual"
2012-10-26,272489.41,"Actual"
2010-02-05,536006.73,"Actual"
2010-02-12,529852.7,"Actual"
2010-02-19,510382.5,"Actual"
2010-02-26,513615.82,"Actual"
2010-03-05,519255.68,"Actual"
2010-03-12,513015.35,"Actual"
2010-03-19,460020.74,"Actual"
2010-03-26,515777.97,"Actual"
2010-04-02,540189.7,"Actual"
2010-04-09,513327.55,"Actual"
2010-04-16,524544.83,"Actual"
2010-04-23,527019.78,"Actual"
2010-04-30,517850.83,"Actual"
2010-05-07,543234.77,"Actual"
2010-05-14,505196.08,"Actual"
2010-05-21,510494.7,"Actual"
2010-05-28,532241.22,"Actual"
2010-06-04,479195.02,"Actual"
2010-06-11,481915.11,"Actual"
2010-06-18,505761.62,"Actual"
2010-06-25,485419.39,"Actual"
2010-07-02,498292.53,"Actual"
2010-07-09,502456.04,"Actual"
2010-07-16,485150.01,"Actual"
2010-07-23,491998.12,"Actual"
2010-07-30,487912.95,"Actual"
2010-08-06,508576.62,"Actual"
2010-08-13,491815.83,"Actual"
2010-08-20,486930.72,"Actual"
2010-08-27,512157.25,"Actual"
2010-09-03,510427.53,"Actual"
2010-09-10,510296.07,"Actual"
2010-09-17,501251.4,"Actual"
2010-09-24,494265.48,"Actual"
2010-10-01,529877.93,"Actual"
2010-10-08,524483.65,"Actual"
2010-10-15,498925.86,"Actual"
2010-10-22,510425.4,"Actual"
2010-10-29,514485.9,"Actual"
2010-11-05,539683.42,"Actual"
2010-11-12,517546.69,"Actual"
2010-11-19,518124.16,"Actual"
2010-11-26,518220.72,"Actual"
2010-12-03,508213.14,"Actual"
2010-12-10,511207.52,"Actual"
2010-12-17,534285.21,"Actual"
2010-12-24,576809.92,"Actual"
2010-12-31,460331.7,"Actual"
2011-01-07,542464.02,"Actual"
2011-01-14,525616.9,"Actual"
2011-01-21,526486.82,"Actual"
2011-01-28,513672.36,"Actual"
2011-02-04,583835.18,"Actual"
2011-02-11,522514.32,"Actual"
2011-02-18,536840.69,"Actual"
2011-02-25,514758.19,"Actual"
2011-03-04,527572.25,"Actual"
2011-03-11,505610.4,"Actual"
2011-03-18,478503.06,"Actual"
2011-03-25,522105.93,"Actual"
2011-04-01,534578.78,"Actual"
2011-04-08,543703.16,"Actual"
2011-04-15,543775.87,"Actual"
2011-04-22,526434.37,"Actual"
2011-04-29,502918.18,"Actual"
2011-05-06,547513.3,"Actual"
2011-05-13,511871.63,"Actual"
2011-05-20,533564.42,"Actual"
2011-05-27,507086.75,"Actual"
2011-06-03,500381.23,"Actual"
2011-06-10,509647.25,"Actual"
2011-06-17,525132.36,"Actual"
2011-06-24,509276.22,"Actual"
2011-07-01,517021.3,"Actual"
2011-07-08,489059.93,"Actual"
2011-07-15,498749.62,"Actual"
2011-07-22,505543.53,"Actual"
2011-07-29,504974.95,"Actual"
2011-08-05,510787.46,"Actual"
2011-08-12,502504.39,"Actual"
2011-08-19,506897.98,"Actual"
2011-08-26,527947.21,"Actual"
2011-09-02,530367.83,"Actual"
2011-09-09,506273.74,"Actual"
2011-09-16,513341.94,"Actual"
2011-09-23,516556.94,"Actual"
2011-09-30,516402.1,"Actual"
2011-10-07,522816.85,"Actual"
2011-10-14,513636.01,"Actual"
2011-10-21,522784.33,"Actual"
2011-10-28,517355.44,"Actual"
2011-11-04,555925.6,"Actual"
2011-11-11,501268.78,"Actual"
2011-11-18,527495.09,"Actual"
2011-11-25,522554.04,"Actual"
2011-12-02,527117.81,"Actual"
2011-12-09,537224.52,"Actual"
2011-12-16,533905.67,"Actual"
2011-12-23,605791.46,"Actual"
2011-12-30,451327.61,"Actual"
2012-01-06,558343.57,"Actual"
2012-01-13,546221.4,"Actual"
2012-01-20,543894.07,"Actual"
2012-01-27,514116.58,"Actual"
2012-02-03,555424.24,"Actual"
2012-02-10,527041.46,"Actual"
2012-02-17,541071.29,"Actual"
2012-02-24,518696.89,"Actual"
2012-03-02,525559.17,"Actual"
2012-03-09,535937.25,"Actual"
2012-03-16,484588.34,"Actual"
2012-03-23,520887.23,"Actual"
2012-03-30,533734.94,"Actual"
2012-04-06,564848.78,"Actual"
2012-04-13,506973.17,"Actual"
2012-04-20,523483.19,"Actual"
2012-04-27,528807.45,"Actual"
2012-05-04,535311.64,"Actual"
2012-05-11,527983.04,"Actual"
2012-05-18,534847.96,"Actual"
2012-05-25,540625.79,"Actual"
2012-06-01,531811.85,"Actual"
2012-06-08,528940.78,"Actual"
2012-06-15,508573.16,"Actual"
2012-06-22,484032.75,"Actual"
2012-06-29,508309.81,"Actual"
2012-07-06,519498.32,"Actual"
2012-07-13,506005.47,"Actual"
2012-07-20,503744.56,"Actual"
2012-07-27,514489.17,"Actual"
2012-08-03,521959.28,"Actual"
2012-08-10,500964.59,"Actual"
2012-08-17,509633.71,"Actual"
2012-08-24,522665.04,"Actual"
2012-08-31,538344.1,"Actual"
2012-09-07,526838.14,"Actual"
2012-09-14,514651.74,"Actual"
2012-09-21,521320.98,"Actual"
2012-09-28,527953.14,"Actual"
2012-10-05,546122.37,"Actual"
2012-10-12,521810.75,"Actual"
2012-10-19,551969.1,"Actual"
2012-10-26,534738.43,"Actual"
2010-02-05,358496.14,"Actual"
2010-02-12,342214.9,"Actual"
2010-02-19,327237.92,"Actual"
2010-02-26,334222.73,"Actual"
2010-03-05,372239.89,"Actual"
2010-03-12,342023.92,"Actual"
2010-03-19,333025.47,"Actual"
2010-03-26,335858.11,"Actual"
2010-04-02,368929.55,"Actual"
2010-04-09,341630.46,"Actual"
2010-04-16,337723.49,"Actual"
2010-04-23,335121.82,"Actual"
2010-04-30,337979.65,"Actual"
2010-05-07,383657.44,"Actual"
2010-05-14,346174.3,"Actual"
2010-05-21,340497.08,"Actual"
2010-05-28,326469.43,"Actual"
2010-06-04,376184.88,"Actual"
2010-06-11,354828.65,"Actual"
2010-06-18,335691.85,"Actual"
2010-06-25,322046.76,"Actual"
2010-07-02,361181.48,"Actual"
2010-07-09,343850.34,"Actual"
2010-07-16,338277.71,"Actual"
2010-07-23,328336.85,"Actual"
2010-07-30,336378.38,"Actual"
2010-08-06,378574.44,"Actual"
2010-08-13,341400.72,"Actual"
2010-08-20,329139.73,"Actual"
2010-08-27,322868.56,"Actual"
2010-09-03,377096.55,"Actual"
2010-09-10,336227.69,"Actual"
2010-09-17,336253.19,"Actual"
2010-09-24,330604.9,"Actual"
2010-10-01,360256.58,"Actual"
2010-10-08,351271.36,"Actual"
2010-10-15,337743.26,"Actual"
2010-10-22,339042.18,"Actual"
2010-10-29,341219.63,"Actual"
2010-11-05,380870.09,"Actual"
2010-11-12,340147.2,"Actual"
2010-11-19,348593.99,"Actual"
2010-11-26,360857.98,"Actual"
2010-12-03,351925.36,"Actual"
2010-12-10,355965.23,"Actual"
2010-12-17,334441.15,"Actual"
2010-12-24,369106.72,"Actual"
2010-12-31,303908.81,"Actual"
2011-01-07,386344.54,"Actual"
2011-01-14,356138.79,"Actual"
2011-01-21,341098.08,"Actual"
2011-01-28,357557.16,"Actual"
2011-02-04,402341.76,"Actual"
2011-02-11,377672.46,"Actual"
2011-02-18,364606.7,"Actual"
2011-02-25,354232.34,"Actual"
2011-03-04,405429.43,"Actual"
2011-03-11,357897.18,"Actual"
2011-03-18,349459.95,"Actual"
2011-03-25,351541.62,"Actual"
2011-04-01,382098.13,"Actual"
2011-04-08,392152.3,"Actual"
2011-04-15,362758.94,"Actual"
2011-04-22,362952.34,"Actual"
2011-04-29,344225.99,"Actual"
2011-05-06,422186.65,"Actual"
2011-05-13,366977.79,"Actual"
2011-05-20,365730.76,"Actual"
2011-05-27,356886.1,"Actual"
2011-06-03,396826.06,"Actual"
2011-06-10,381763.02,"Actual"
2011-06-17,356797,"Actual"
2011-06-24,354078.95,"Actual"
2011-07-01,387334.04,"Actual"
2011-07-08,399699.17,"Actual"
2011-07-15,367181.71,"Actual"
2011-07-22,365562.67,"Actual"
2011-07-29,355131.33,"Actual"
2011-08-05,437631.44,"Actual"
2011-08-12,387844.05,"Actual"
2011-08-19,362224.7,"Actual"
2011-08-26,365672.55,"Actual"
2011-09-02,416953.51,"Actual"
2011-09-09,397771.68,"Actual"
2011-09-16,408188.88,"Actual"
2011-09-23,394665.28,"Actual"
2011-09-30,366819.84,"Actual"
2011-10-07,449516.29,"Actual"
2011-10-14,400430.78,"Actual"
2011-10-21,402709.17,"Actual"
2011-10-28,378539.17,"Actual"
2011-11-04,436970.1,"Actual"
2011-11-11,411116.95,"Actual"
2011-11-18,392003.13,"Actual"
2011-11-25,393715.71,"Actual"
2011-12-02,411252.02,"Actual"
2011-12-09,435401.64,"Actual"
2011-12-16,404283.84,"Actual"
2011-12-23,419717.41,"Actual"
2011-12-30,342667.35,"Actual"
2012-01-06,478483.2,"Actual"
2012-01-13,423260.82,"Actual"
2012-01-20,405215.91,"Actual"
2012-01-27,412882.31,"Actual"
2012-02-03,457711.68,"Actual"
2012-02-10,469787.38,"Actual"
2012-02-17,415513.97,"Actual"
2012-02-24,409411.61,"Actual"
2012-03-02,471115.38,"Actual"
2012-03-09,452792.53,"Actual"
2012-03-16,428465.11,"Actual"
2012-03-23,412456.48,"Actual"
2012-03-30,408679.36,"Actual"
2012-04-06,499267.66,"Actual"
2012-04-13,435790.74,"Actual"
2012-04-20,401615.8,"Actual"
2012-04-27,419964.77,"Actual"
2012-05-04,491755.69,"Actual"
2012-05-11,429914.6,"Actual"
2012-05-18,412314.71,"Actual"
2012-05-25,422810.12,"Actual"
2012-06-01,435579.7,"Actual"
2012-06-08,448110.25,"Actual"
2012-06-15,430222.07,"Actual"
2012-06-22,405938.35,"Actual"
2012-06-29,404634.36,"Actual"
2012-07-06,471086.22,"Actual"
2012-07-13,416036.75,"Actual"
2012-07-20,441683.74,"Actual"
2012-07-27,407186.47,"Actual"
2012-08-03,469311.17,"Actual"
2012-08-10,436690.13,"Actual"
2012-08-17,411866.46,"Actual"
2012-08-24,397428.22,"Actual"
2012-08-31,424904.95,"Actual"
2012-09-07,490274.82,"Actual"
2012-09-14,430944.39,"Actual"
2012-09-21,409600.98,"Actual"
2012-09-28,398468.08,"Actual"
2012-10-05,458479.01,"Actual"
2012-10-12,437320.66,"Actual"
2012-10-19,428806.46,"Actual"
2012-10-26,417290.38,"Actual"
2010-02-05,1230596.8,"Actual"
2010-02-12,1266229.07,"Actual"
2010-02-19,1230591.97,"Actual"
2010-02-26,1168582.02,"Actual"
2010-03-05,1266254.21,"Actual"
2010-03-12,1244391.83,"Actual"
2010-03-19,1301590.13,"Actual"
2010-03-26,1235094.66,"Actual"
2010-04-02,1463942.62,"Actual"
2010-04-09,1327035.27,"Actual"
2010-04-16,1242874.98,"Actual"
2010-04-23,1280231.85,"Actual"
2010-04-30,1263836.59,"Actual"
2010-05-07,1355704.21,"Actual"
2010-05-14,1226997.7,"Actual"
2010-05-21,1350673.98,"Actual"
2010-05-28,1365541.59,"Actual"
2010-06-04,1512207.95,"Actual"
2010-06-11,1371405.33,"Actual"
2010-06-18,1368312.45,"Actual"
2010-06-25,1280414.8,"Actual"
2010-07-02,1352547.7,"Actual"
2010-07-09,1330473.47,"Actual"
2010-07-16,1339811.68,"Actual"
2010-07-23,1314651.83,"Actual"
2010-07-30,1308222.24,"Actual"
2010-08-06,1409989.67,"Actual"
2010-08-13,1371465.66,"Actual"
2010-08-20,1471816.52,"Actual"
2010-08-27,1417515.93,"Actual"
2010-09-03,1345167.61,"Actual"
2010-09-10,1279666.47,"Actual"
2010-09-17,1252915.43,"Actual"
2010-09-24,1199449.54,"Actual"
2010-10-01,1219583.91,"Actual"
2010-10-08,1286598.59,"Actual"
2010-10-15,1238742,"Actual"
2010-10-22,1261109.01,"Actual"
2010-10-29,1294769.08,"Actual"
2010-11-05,1293707.19,"Actual"
2010-11-12,1291398.71,"Actual"
2010-11-19,1370659.54,"Actual"
2010-11-26,2149355.2,"Actual"
2010-12-03,1431910.98,"Actual"
2010-12-10,1630564.48,"Actual"
2010-12-17,1842172.46,"Actual"
2010-12-24,2495489.25,"Actual"
2010-12-31,1230012.16,"Actual"
2011-01-07,1224475.12,"Actual"
2011-01-14,1193199.39,"Actual"
2011-01-21,1243370.74,"Actual"
2011-01-28,1158698.44,"Actual"
2011-02-04,1343773.94,"Actual"
2011-02-11,1227893.89,"Actual"
2011-02-18,1335233.74,"Actual"
2011-02-25,1240921.19,"Actual"
2011-03-04,1316385.43,"Actual"
2011-03-11,1283716.81,"Actual"
2011-03-18,1348410.05,"Actual"
2011-03-25,1284334.79,"Actual"
2011-04-01,1316849.36,"Actual"
2011-04-08,1350646.16,"Actual"
2011-04-15,1348031.55,"Actual"
2011-04-22,1563140.85,"Actual"
2011-04-29,1379651.87,"Actual"
2011-05-06,1370920.87,"Actual"
2011-05-13,1325022.77,"Actual"
2011-05-20,1373907.21,"Actual"
2011-05-27,1406124.14,"Actual"
2011-06-03,1541745.59,"Actual"
2011-06-10,1442092.08,"Actual"
2011-06-17,1451392.67,"Actual"
2011-06-24,1363167.95,"Actual"
2011-07-01,1429829.36,"Actual"
2011-07-08,1414564.53,"Actual"
2011-07-15,1380257.12,"Actual"
2011-07-22,1416005.59,"Actual"
2011-07-29,1426418.53,"Actual"
2011-08-05,1518790.89,"Actual"
2011-08-12,1514055.97,"Actual"
2011-08-19,1629066.9,"Actual"
2011-08-26,1573898.63,"Actual"
2011-09-02,1465089.85,"Actual"
2011-09-09,1429345.86,"Actual"
2011-09-16,1372500.63,"Actual"
2011-09-23,1338657.95,"Actual"
2011-09-30,1311775.83,"Actual"
2011-10-07,1443884.39,"Actual"
2011-10-14,1384721.84,"Actual"
2011-10-21,1465283.29,"Actual"
2011-10-28,1472663.1,"Actual"
2011-11-04,1553629.59,"Actual"
2011-11-11,1456957.38,"Actual"
2011-11-18,1510397.27,"Actual"
2011-11-25,2338832.4,"Actual"
2011-12-02,1632894.58,"Actual"
2011-12-09,1781528.77,"Actual"
2011-12-16,1991824.05,"Actual"
2011-12-23,2554482.84,"Actual"
2011-12-30,1537139.56,"Actual"
2012-01-06,1478537.93,"Actual"
2012-01-13,1369125.37,"Actual"
2012-01-20,1394841.03,"Actual"
2012-01-27,1320301.61,"Actual"
2012-02-03,1396150.15,"Actual"
2012-02-10,1442988.44,"Actual"
2012-02-17,1511041.69,"Actual"
2012-02-24,1412065.04,"Actual"
2012-03-02,1453047.02,"Actual"
2012-03-09,1470764.35,"Actual"
2012-03-16,1522421.07,"Actual"
2012-03-23,1469593.37,"Actual"
2012-03-30,1499727.02,"Actual"
2012-04-06,1764847.94,"Actual"
2012-04-13,1580732.73,"Actual"
2012-04-20,1433391.04,"Actual"
2012-04-27,1456997.2,"Actual"
2012-05-04,1512227.34,"Actual"
2012-05-11,1470792.41,"Actual"
2012-05-18,1522978.54,"Actual"
2012-05-25,1596036.66,"Actual"
2012-06-01,1640476.77,"Actual"
2012-06-08,1623442.24,"Actual"
2012-06-15,1587499.82,"Actual"
2012-06-22,1532316.79,"Actual"
2012-06-29,1492388.98,"Actual"
2012-07-06,1659221.99,"Actual"
2012-07-13,1471261.76,"Actual"
2012-07-20,1582168.27,"Actual"
2012-07-27,1487797.54,"Actual"
2012-08-03,1608277.74,"Actual"
2012-08-10,1641867.92,"Actual"
2012-08-17,1720221.91,"Actual"
2012-08-24,1724669.75,"Actual"
2012-08-31,1710923.94,"Actual"
2012-09-07,1609811.75,"Actual"
2012-09-14,1447614.08,"Actual"
2012-09-21,1555672.51,"Actual"
2012-09-28,1495607.07,"Actual"
2012-10-05,1574408.67,"Actual"
2012-10-12,1494417.07,"Actual"
2012-10-19,1577486.33,"Actual"
2012-10-26,1569502,"Actual"
2010-02-05,1001943.8,"Actual"
2010-02-12,955338.29,"Actual"
2010-02-19,916289.2,"Actual"
2010-02-26,863917.41,"Actual"
2010-03-05,990152.28,"Actual"
2010-03-12,899352.4,"Actual"
2010-03-19,894865.3,"Actual"
2010-03-26,873354.58,"Actual"
2010-04-02,1041202.13,"Actual"
2010-04-09,919839.19,"Actual"
2010-04-16,882636.96,"Actual"
2010-04-23,844958.49,"Actual"
2010-04-30,816838.31,"Actual"
2010-05-07,1009797.06,"Actual"
2010-05-14,907262.47,"Actual"
2010-05-21,885613.91,"Actual"
2010-05-28,1008483.07,"Actual"
2010-06-04,1052429.03,"Actual"
2010-06-11,1007574.67,"Actual"
2010-06-18,973105.3,"Actual"
2010-06-25,940405.03,"Actual"
2010-07-02,1087578.78,"Actual"
2010-07-09,1058250.91,"Actual"
2010-07-16,959229.09,"Actual"
2010-07-23,922341.82,"Actual"
2010-07-30,953393.02,"Actual"
2010-08-06,1057295.87,"Actual"
2010-08-13,924011.76,"Actual"
2010-08-20,932397,"Actual"
2010-08-27,922328.02,"Actual"
2010-09-03,976453.34,"Actual"
2010-09-10,967310.82,"Actual"
2010-09-17,855046.95,"Actual"
2010-09-24,844373.31,"Actual"
2010-10-01,891152.33,"Actual"
2010-10-08,972405.38,"Actual"
2010-10-15,917883.17,"Actual"
2010-10-22,882180.91,"Actual"
2010-10-29,875038.84,"Actual"
2010-11-05,968270.66,"Actual"
2010-11-12,935481.32,"Actual"
2010-11-19,852452.93,"Actual"
2010-11-26,1166142.85,"Actual"
2010-12-03,1000582.06,"Actual"
2010-12-10,1111215.72,"Actual"
2010-12-17,1179036.3,"Actual"
2010-12-24,1648829.18,"Actual"
2010-12-31,811318.3,"Actual"
2011-01-07,894280.19,"Actual"
2011-01-14,771315.62,"Actual"
2011-01-21,764014.75,"Actual"
2011-01-28,775910.43,"Actual"
2011-02-04,904261.65,"Actual"
2011-02-11,931939.52,"Actual"
2011-02-18,968694.45,"Actual"
2011-02-25,888869.27,"Actual"
2011-03-04,977070.62,"Actual"
2011-03-11,860255.58,"Actual"
2011-03-18,871024.26,"Actual"
2011-03-25,834621.39,"Actual"
2011-04-01,841889.08,"Actual"
2011-04-08,947753.32,"Actual"
2011-04-15,874446.32,"Actual"
2011-04-22,965056.4,"Actual"
2011-04-29,847246.5,"Actual"
2011-05-06,1016752.55,"Actual"
2011-05-13,903864.02,"Actual"
2011-05-20,907110.83,"Actual"
2011-05-27,972373.81,"Actual"
2011-06-03,1075687.74,"Actual"
2011-06-10,984336.04,"Actual"
2011-06-17,971422.67,"Actual"
2011-06-24,977103.64,"Actual"
2011-07-01,1048866.3,"Actual"
2011-07-08,1107366.06,"Actual"
2011-07-15,953252.14,"Actual"
2011-07-22,980642.1,"Actual"
2011-07-29,929096.9,"Actual"
2011-08-05,1063818.2,"Actual"
2011-08-12,955506.95,"Actual"
2011-08-19,943237.12,"Actual"
2011-08-26,969611.3,"Actual"
2011-09-02,957298.26,"Actual"
2011-09-09,1021391.99,"Actual"
2011-09-16,890661.79,"Actual"
2011-09-23,876583.98,"Actual"
2011-09-30,912857.1,"Actual"
2011-10-07,1070389.98,"Actual"
2011-10-14,936751.68,"Actual"
2011-10-21,942319.65,"Actual"
2011-10-28,941675.95,"Actual"
2011-11-04,1011321.18,"Actual"
2011-11-11,1037687.07,"Actual"
2011-11-18,905399.99,"Actual"
2011-11-25,1230011.95,"Actual"
2011-12-02,1059676.62,"Actual"
2011-12-09,1158708.98,"Actual"
2011-12-16,1198670.19,"Actual"
2011-12-23,1601585.7,"Actual"
2011-12-30,908853.15,"Actual"
2012-01-06,954576.86,"Actual"
2012-01-13,780607.52,"Actual"
2012-01-20,811365.42,"Actual"
2012-01-27,770157.29,"Actual"
2012-02-03,979552.34,"Actual"
2012-02-10,999785.48,"Actual"
2012-02-17,975500.87,"Actual"
2012-02-24,919301.81,"Actual"
2012-03-02,927732.02,"Actual"
2012-03-09,954233.87,"Actual"
2012-03-16,891154.18,"Actual"
2012-03-23,844490.86,"Actual"
2012-03-30,871945.64,"Actual"
2012-04-06,1132064.23,"Actual"
2012-04-13,857811.17,"Actual"
2012-04-20,896979.93,"Actual"
2012-04-27,875372.91,"Actual"
2012-05-04,993311.59,"Actual"
2012-05-11,967729.35,"Actual"
2012-05-18,896295.41,"Actual"
2012-05-25,991054.49,"Actual"
2012-06-01,1037464.27,"Actual"
2012-06-08,1079386.88,"Actual"
2012-06-15,977950.28,"Actual"
2012-06-22,1033552.18,"Actual"
2012-06-29,988764.84,"Actual"
2012-07-06,1182901.56,"Actual"
2012-07-13,979848.71,"Actual"
2012-07-20,968502.38,"Actual"
2012-07-27,954396.85,"Actual"
2012-08-03,1068346.76,"Actual"
2012-08-10,1007906.43,"Actual"
2012-08-17,969387.48,"Actual"
2012-08-24,945318.47,"Actual"
2012-08-31,987264.67,"Actual"
2012-09-07,1088248.4,"Actual"
2012-09-14,901709.82,"Actual"
2012-09-21,899768.4,"Actual"
2012-09-28,919595.44,"Actual"
2012-10-05,1069112,"Actual"
2012-10-12,982523.26,"Actual"
2012-10-19,918170.5,"Actual"
2012-10-26,921264.52,"Actual"
2010-02-05,1086533.18,"Actual"
2010-02-12,1075656.34,"Actual"
2010-02-19,1052034.74,"Actual"
2010-02-26,991941.73,"Actual"
2010-03-05,1063557.49,"Actual"
2010-03-12,1023997.71,"Actual"
2010-03-19,1006597.69,"Actual"
2010-03-26,1015196.46,"Actual"
2010-04-02,1168826.39,"Actual"
2010-04-09,1082158.21,"Actual"
2010-04-16,1043388.79,"Actual"
2010-04-23,1067340.74,"Actual"
2010-04-30,1063960.11,"Actual"
2010-05-07,1175738.22,"Actual"
2010-05-14,1116439.02,"Actual"
2010-05-21,1163234.33,"Actual"
2010-05-28,1246654.24,"Actual"
2010-06-04,1305068.1,"Actual"
2010-06-11,1217199.39,"Actual"
2010-06-18,1202963.06,"Actual"
2010-06-25,1174209.52,"Actual"
